epoch,train_loss,valid_loss
1,0.542175857712039,0.3231712579727173
2,0.21465761305616915,0.23024162650108337
3,0.12626681680516375,0.1750325709581375
4,0.08570584579766226,0.1569853276014328
5,0.0675081682773374,0.14552272856235504
6,0.054720432933071536,0.13813795149326324
7,0.04759127357237631,0.12780791521072388
8,0.04360061995149087,0.12500891089439392
9,0.039525081571057545,0.12584447860717773
10,0.03685886829609065,0.1206040307879448
11,0.03402938947027965,0.11888276785612106
12,0.030456995042107946,0.1203858032822609
13,0.029040977533022278,0.11309654265642166
14,0.027397323500284617,0.11232005804777145
15,0.02470194703812222,0.10633531957864761
16,0.02287410150730996,0.11188670992851257
17,0.021928252786290733,0.10458749532699585
18,0.020748288638675384,0.10408766567707062
19,0.019814013329287655,0.10909156501293182
20,0.01826977331807716,0.10090434551239014
21,0.017644178959802328,0.10685805231332779
22,0.01689652407126461,0.10111355781555176
23,0.015564193165184355,0.09913842380046844
24,0.01467426625757123,0.10046187043190002
25,0.013934794471686263,0.09998474270105362
26,0.013821380769016503,0.09613268077373505
27,0.01245875810038486,0.09135530889034271
28,0.012041365084566658,0.0953512191772461
29,0.011057495648751584,0.09518934786319733
30,0.01097445865329221,0.0975128784775734
31,0.010491186672513433,0.09057939052581787
32,0.009896878474693505,0.09129049628973007
33,0.009166138635264883,0.0920894593000412
34,0.009518878581337363,0.0919053703546524
35,0.008495331373360518,0.08985239267349243
36,0.00842238338865179,0.0900987833738327
37,0.00807859310411292,0.09209233522415161
38,0.008047667653601376,0.09030161052942276
39,0.007866871429325866,0.09406138956546783
40,0.007572526567809873,0.0945313349366188
41,0.007203327063069069,0.08894798159599304
42,0.007168901219910426,0.08757246285676956
43,0.006623437340043003,0.0917072743177414
44,0.006417626843338819,0.09154603630304337
45,0.006140793874699006,0.08659765124320984
46,0.006465537674564252,0.08552629500627518
47,0.006197970668724973,0.08844290673732758
48,0.006064729074940836,0.086655393242836
49,0.005623646717009356,0.08848922699689865
50,0.005499492660700846,0.08930177986621857
51,0.005459559156740312,0.08718156069517136
52,0.005677021195669826,0.08840005844831467
53,0.004729873239458036,0.08356406539678574
54,0.004518848703169136,0.08799249678850174
55,0.004176120300569551,0.08485087752342224
56,0.004082158516100842,0.07970840483903885
57,0.0036135786648491303,0.08230268955230713
58,0.0036081940659301744,0.08159977942705154
59,0.003372201897043118,0.08283800631761551
60,0.003005825003220452,0.0800626203417778
61,0.0028429240350135794,0.0794915035367012
62,0.0028112950004476438,0.0784333199262619
63,0.002801066733521523,0.0791761502623558
64,0.0029664217367125073,0.08013637363910675
65,0.0026731577721967113,0.07759550213813782
66,0.0026226092813362322,0.07863932102918625
67,0.002408617571425095,0.07900111377239227
68,0.002246853037864613,0.07647988200187683
69,0.0022733871818339225,0.07928407937288284
70,0.0021806586694588766,0.07834040373563766
71,0.002375747861086036,0.07577135413885117
72,0.002318038578352911,0.07590639591217041
73,0.002235215150570269,0.07417898625135422
74,0.0020280430803624847,0.08021844923496246
75,0.002079943429491074,0.07574552297592163
76,0.002117979842767441,0.08346499502658844
77,0.001994132600295887,0.08109298348426819
78,0.0019524305415668077,0.08025991916656494
79,0.0020469001447446914,0.07469265908002853
80,0.002034263430739478,0.07697281986474991
81,0.001958018999627168,0.07567085325717926
82,0.0016825564621056584,0.07641557604074478
83,0.0017539822570175575,0.07751496136188507
