epoch,train_loss,valid_loss
1,0.6198665840591459,0.4271884262561798
2,0.2978624921265266,0.3218994140625
3,0.19113977017591324,0.2716618478298187
4,0.14058620354040063,0.24667496979236603
5,0.11024876389143279,0.22452712059020996
6,0.09020055047899699,0.21667499840259552
7,0.07618488500015341,0.20698069036006927
8,0.0639646370365894,0.20225884020328522
9,0.05558644883709846,0.19985124468803406
10,0.048406071049703965,0.1910526007413864
11,0.043217895137105916,0.1866922676563263
12,0.03773694315241824,0.17464983463287354
13,0.032873406483651064,0.17608803510665894
14,0.029232306794511328,0.17458167672157288
15,0.02713795509457374,0.17236468195915222
16,0.024300146653658622,0.16628232598304749
17,0.022281608852497536,0.1579791009426117
18,0.020268420219796596,0.1580638289451599
19,0.018345313066308447,0.16227740049362183
20,0.016957111998374085,0.15320706367492676
21,0.015490482594791076,0.15353432297706604
22,0.014526972125063268,0.15289059281349182
23,0.013832772344940429,0.1483556628227234
24,0.013297153610012514,0.15078359842300415
25,0.01236735079303491,0.14633214473724365
26,0.012422317866798786,0.14325109124183655
27,0.01098186572303446,0.1400039792060852
28,0.010873632351432344,0.14385636150836945
29,0.010903648918213176,0.14243030548095703
30,0.010263500942868724,0.13987597823143005
31,0.009618039115620173,0.1404619961977005
32,0.009592693955671016,0.1399274468421936
33,0.00933298324536291,0.14189672470092773
34,0.008589858812340301,0.14417295157909393
35,0.008544786906928467,0.13806895911693573
36,0.008017244916275252,0.13858374953269958
37,0.008040654761113708,0.1314588040113449
38,0.0077326674510141925,0.13249830901622772
39,0.007573446185200763,0.13887348771095276
40,0.0076173464868137305,0.13386192917823792
41,0.00748483518393134,0.13006383180618286
42,0.007183243781864215,0.13325895369052887
43,0.006942900353305631,0.13286639750003815
44,0.006633752762681718,0.134287029504776
45,0.006636116526377716,0.13622552156448364
46,0.00628219506696617,0.1331239491701126
47,0.006421475919137756,0.1354568898677826
48,0.005842143669724464,0.13045145571231842
49,0.004997772707355966,0.1310546100139618
50,0.004982018468084095,0.1280703991651535
51,0.004498289931538723,0.127694234251976
52,0.004113027839351901,0.12433303892612457
53,0.0036265126047588937,0.12387610971927643
54,0.0037407445848631343,0.12480230629444122
55,0.003599619231582117,0.1253407746553421
56,0.003032965210380314,0.12633265554904938
57,0.0030502490297281484,0.12046270817518234
58,0.00291892554503765,0.12016870081424713
59,0.002799206768437255,0.12575851380825043
60,0.002807486527632895,0.12344323843717575
61,0.0028576499400593393,0.1203581839799881
62,0.002616659175309775,0.12176654487848282
63,0.002415564031802493,0.11970393359661102
64,0.002241805792122865,0.12553326785564423
65,0.0025218881653259985,0.12377488613128662
66,0.0025388039648532867,0.12077870965003967
67,0.0023594372068270505,0.12223091721534729
68,0.0023237916594036193,0.1201024129986763
69,0.002313279955507182,0.12140846252441406
70,0.0022298201328987697,0.12188263982534409
71,0.001935160638456293,0.11803578585386276
72,0.0020667376237914715,0.11672457307577133
73,0.0016934314019066824,0.11748252063989639
74,0.001728155475994237,0.11653536558151245
75,0.001908280920210502,0.11663778871297836
76,0.0015719968075160499,0.11792976409196854
77,0.0017196142697613016,0.11839718371629715
78,0.0016703844311640418,0.11795922368764877
79,0.0014350356654726343,0.1127871721982956
80,0.001479665742074843,0.11282499879598618
81,0.0012993188105898796,0.11597234755754471
82,0.0014367539623229625,0.11233555525541306
83,0.0012043518677568265,0.1147250160574913
84,0.0012824049072085524,0.11836473643779755
85,0.001280000178719596,0.11909051984548569
86,0.001182370316639221,0.11735787242650986
87,0.0010731349424492542,0.11037014424800873
88,0.0012863970850761845,0.11366266757249832
89,0.0013272886318590144,0.1077384278178215
90,0.0012410362753615106,0.11761640012264252
91,0.0012238390891136026,0.11443352699279785
92,0.0011358068277724355,0.11772885173559189
93,0.0011152544212963084,0.11407270282506943
94,0.0010474566102242299,0.11576444655656815
95,0.0010815717601518836,0.11257835477590561
96,0.0010449631983856502,0.1150384247303009
97,0.0008988388539325419,0.11454351991415024
98,0.0009511534875030998,0.11197033524513245
99,0.001007317190172432,0.11358865350484848
