Model,Dimension,AUC-ROC,AUC-PR,Best_F1,Best_Threshold,Precision@Best_F1,Recall@Best_F1,n_positives,n_negatives,dropped_test_positives,neg_ratio,neg_sampling,seed
ComplEx,200,0.7879732443917948,0.44715066880597504,0.4752727272727273,-0.13797660171985626,0.5015349194167307,0.45162404975812026,2894,30309,603,10,degree_matched,42
