,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
DRUG_CATEGORY,-0.030438831,-0.065257505,-0.023993319,-0.030426713,0.03670899,0.047299024,0.010850537,0.04606331,0.03458718,0.055766307,-0.024507824,0.034264177,-0.061876,-0.008513224,-0.05352544,-0.031496275,-0.02539687,0.062409997,-0.03674376,-0.036742523,0.04529409,0.089067124,-0.05932048,0.014777125,-0.06158215,-0.054910902,-0.03573318,0.0318903,-0.021409838,0.016846068,-0.048642416,-0.056438707,0.043050557,0.056372337,0.008099799,-0.040118147,-0.026841149,-0.06086591,-0.07427614,-0.06554427,0.01176461,0.03246661,0.01875157,-0.016895251,0.07278056,-0.03530843,-0.064245015,-0.06946625,0.086565785,0.04873293,-0.04415851,0.01710036,-0.07498567,-0.059124514,0.06846853,0.03093029,0.04234507,0.035860784,-0.03755648,0.027447846,-0.036450207,0.07011158,0.028203905,-0.048191458,0.061616436,0.024842225,0.07403821,-0.012890429,0.017445983,0.05396234,0.05553135,-0.039387867,0.045562442,0.036462143,0.06478568,-0.029419947,-0.005655821,-0.044960584,-0.030088881,-0.055410303,0.07628617,-0.07049337,0.06430932,0.04784604,-0.012006448,-0.039029263,-0.08535902,0.04102894,0.01644149,0.069477394,-0.004408084,-0.0406638,0.07669843,0.006541102,0.03308751,-0.056720864,-0.0045967,-0.053775936,0.043379966,0.00095352804,-0.04708512,-0.044230048,-0.058844496,0.06753267,0.017139316,0.03456681,0.07539953,-0.037882153,0.017779898,-0.04751948,-0.07215963,0.030730668,0.07310742,0.050112627,0.0054898188,-0.06333232,-0.08503673,0.05808112,0.055603303,-0.009056396,0.020714803,0.078498274,-0.06270389,0.01500848,-0.051087074,-0.028644923,0.020980727,-0.030319655,0.029218273,0.045042656,0.04801034,0.048383307,0.040093336,0.05477236,0.06525929,0.050146434,-0.038001798,-0.008751124,0.008125431,0.022669267,0.018397378,0.07018512,0.06202116,-0.052379005,-0.02660955,0.061078787,0.049161024,-0.024550853,0.01302627,-0.0655819,-0.05220819,0.07567866,-0.03223833,0.028991116,-0.054274227,0.038961537,-0.036130983,-0.019063124,-0.0033348307,-0.062209982,0.020502651,-0.039662927,0.048247226,-0.047852617,0.05197805,-0.020047843,0.0601678,0.029157726,-0.05672629,-0.026705248,0.06697667,-0.05866396,0.07291483,0.0211915,-0.03842739,-0.019420488,-0.034622602,0.041886125,-0.016938398,-0.032913055,0.0048690345,0.054114535,0.03186733,0.056759555,-0.030417323,-0.017381456,0.012130812,-0.048804652,-0.035782527,-0.031387776,0.005614278,-0.030551603,0.03531302,-0.0367387,0.048573196,-0.0364477,0.029337851,0.03687656,0.036745492,0.065422684,-0.06511372,0.029636972,0.07767292,-0.050739948,-0.0729269,0.04063401,-0.05934335,-0.02320709,0.027741056,0.026949828,0.012278844,0.0005700429,-0.0005260374,0.063494615,0.05672301,0.067476206,0.0738912,0.05387239,0.053101715,-0.059249423,0.055876937,-0.07844903,-0.046903875,-0.061973635,0.061859846,-0.07286496,0.044967264,0.057603803,-0.060482945,-0.036032695,-0.069493786,-0.009749415,0.029931825,0.053810682,-0.025233956,0.007805256,-0.052519016,-0.04308194,0.015024995,-0.01591827,-0.05638435,0.06380765,-0.01825545,-0.059863072,0.014004124,-0.042829864,0.058339912,0.033337444,0.08053245,-0.03456717,-0.03839701,-0.03772813,0.048163787,0.03634602,0.027679324,0.06450543,-0.0028624954,0.07166257,0.053724274,0.03094357,-0.09491496,0.04067308,0.026854089,-0.0026043272,-0.089738324,0.09380002,-0.03205264,0.0851611,-0.024522372,-0.055968482,-0.05771836,-0.0042726113,-0.020899624,0.014673913,-0.018039139,0.035070308,0.042229395,-0.018437453,0.07354885,-0.027278788,-0.04219879,0.03591975,-0.015109484,-0.06485201,0.025266571,0.010556146,-0.07342484,0.025378006,0.060928274,-0.05852556,0.06773153,-0.023835912,0.012904463,0.06220692,-0.04146054,-0.06903495,-0.07483183,0.06482426,-0.067275904,0.047355846
PATHWAY_ENZYME,0.018418353,0.07926169,-0.048973057,-0.08970388,-0.08480872,0.080136076,-0.06129568,-0.07453399,-0.0490257,0.04407408,0.0806641,-0.014664681,-0.07557112,0.038633432,0.05080498,-0.0897158,0.057922445,0.036692057,0.028688077,-0.0067378515,-0.034360606,-0.018768305,-0.036458164,-0.06900731,0.035174526,-0.04374566,-0.053569466,-0.063211,0.079656936,0.04076411,-0.0659476,0.064695455,-0.07160455,-0.055750236,0.034729935,-0.077153325,0.06673682,-0.03761179,0.011140958,0.035250615,-0.08879709,-0.06484496,-0.040030036,-0.042955875,-0.07179333,-0.00575778,-0.042761233,0.03448979,-0.066329025,-0.06439515,0.07144989,-0.07360894,0.0600066,-0.059550565,-0.03041114,-0.026482765,-0.065559566,-0.082792826,-0.052180085,-0.013269096,-0.05322872,0.07456333,-0.08308957,-0.059647456,-0.018955877,-0.027545506,0.071019575,0.07741559,-0.0791215,-0.078248456,-0.037443914,-0.061350428,-0.08207864,-0.07511559,-0.044899203,-0.039818738,-0.08695689,0.053399235,-0.06472157,0.009327376,-0.053694,0.0852221,0.0213284,-0.07769101,-0.04776507,-0.063093,-0.062100828,-0.07491651,0.024736114,-0.035036985,-0.049696837,0.06898151,0.068329856,-0.026788957,0.039868996,0.063149735,0.08840442,-0.0873089,-0.059548385,-0.07660986,0.041981656,0.07745362,-0.036351938,-0.079946935,-0.08925853,0.07480584,0.0408062,-0.086771384,0.03499906,0.022804003,0.06461712,-0.058467448,0.062180154,0.08526455,-0.08695857,-0.01572524,0.07125077,0.07417274,-0.051000997,-0.103659466,-0.07475206,-0.07942497,-0.075489014,0.034765884,-0.030520733,-0.048654754,0.08168374,-0.08419801,-0.05008149,0.062398605,-0.050083958,-0.043062683,-0.06109085,0.044227455,-0.06140605,0.08893833,-0.024064917,0.021945506,0.085725866,0.05734165,0.013829223,0.03227964,0.038336013,0.028050348,0.07141591,-0.050471894,-0.07875624,-0.02422379,-0.086232655,0.076431446,0.06588784,0.0857275,-0.04998562,0.065255895,0.06796873,-0.062673084,-0.039014526,0.022835072,0.058332477,0.045758944,-0.06871138,-0.062903255,0.053137265,-0.0482896,-0.070075445,0.0722982,0.05977289,-0.043209653,0.07190325,-0.059616152,-0.038941126,0.09614668,0.022816613,0.030604191,0.03579159,0.046537362,-0.052151725,-0.051933937,-0.0474183,0.088627286,0.067472845,0.0105983615,-0.059574593,0.0707016,0.06171571,-0.047577135,-0.07262201,-0.070207454,-0.107151,0.07953484,-0.015983045,-0.06074549,-0.07303843,-0.050874192,-0.017562749,0.06505266,-0.045084536,0.028457403,-0.03400622,-0.042205274,0.04925619,-0.10518943,-0.013036019,0.022181058,-0.05294286,0.09246933,-0.08335645,-0.07945365,-0.07484673,0.07815088,0.07783536,-0.060903896,-0.037127364,-0.03240265,0.051750943,0.031773802,0.017917084,-0.016742805,-0.039667424,0.031702228,-0.048282683,-0.06447644,0.07417803,-0.09491075,-0.07661628,0.07900935,0.027635464,-0.07269039,-0.06472759,0.055933345,0.037206955,-0.07759875,-0.07165672,-0.032851957,-0.04075955,0.07982227,0.0380166,0.052444063,0.06465344,0.092038065,0.05128639,0.07723526,-0.065276414,-0.05341818,-0.06292263,-0.09000995,-0.10984416,0.069647886,0.060929626,0.05901757,0.053577304,0.08096857,0.06696654,-0.08834866,-0.046805967,0.0508665,0.014791449,0.048586786,-0.063762724,0.09099552,-0.029045379,-0.0514147,-0.05315673,0.07778416,-0.04522165,0.02120191,-0.07411907,-0.03168124,0.018250221,-0.09470746,0.045314968,-0.08981213,0.06331174,-0.03704723,0.03402756,-0.07345195,-0.08747641,-0.06608707,-0.057527132,-0.070711926,-0.06545522,-0.058018807,0.06787994,0.04486533,-0.050793227,0.07318554,0.064403094,0.013355805,-0.04840628,0.043216605,-0.019199152,0.035529595,0.028088413,0.033890273,0.07410209,-0.07030415,0.06805396,-0.060485948,-0.075233355,0.045127477
DRUG_TARGET,-0.056890097,0.0039863656,-0.05603423,0.041211776,-0.036319587,-0.021579733,-0.06484389,0.050069008,-0.088993415,-0.062123105,0.06437927,0.0761246,-0.019706614,0.06885109,-0.06691871,0.03583249,0.0030171215,-0.06464993,0.05741496,-0.07731822,0.057885174,0.010202061,-0.041016478,0.043030214,-0.07009669,0.033165533,-0.010081519,0.021812676,-0.05403289,0.015649782,0.083504386,0.02553589,-0.0048348433,0.06455622,0.0037670233,0.033945523,0.05947507,-0.009330098,-0.057489827,0.052902475,0.040193178,0.081379436,-0.03418601,-0.029148294,0.03131719,0.06388239,-0.014135481,-0.05519602,-0.046613555,-0.03036518,-0.014776786,0.0057689175,-0.048982184,-0.06626413,-0.028377512,-0.027405627,-0.051192798,0.0047476036,0.03833794,0.06860909,-0.056875926,0.006486364,0.0055841063,0.021289267,0.08401301,-0.011005195,-0.023917815,0.05194898,-0.026693,-0.054489512,-0.039514694,-0.03066081,-0.036734316,0.030024558,0.06133618,-0.027033228,-0.06853726,0.013793793,0.026966408,-0.016722834,0.073458694,0.043631267,-0.040374473,-0.042663384,0.037682,0.06552859,-0.088171944,0.03278317,-0.020327063,0.039411128,0.021383118,0.02126121,-0.02776816,0.006060754,-0.067959934,0.04649191,-0.00784617,-0.034388177,0.028728835,-0.0037188318,0.062414788,0.016571946,-0.012897064,0.03437585,-0.002778485,0.03782676,-0.05334564,-0.03563476,-0.021038502,-0.012900531,-0.014595723,0.049139354,0.05308013,0.051764075,-0.05292638,-0.0663985,-0.02853611,0.08382711,0.022841439,-0.065783285,0.0124980975,-0.042957626,0.031111853,0.07489678,0.012969948,-0.070304774,0.048730828,0.048252095,-0.0564172,0.077576704,-0.04896937,0.02209569,-0.04143599,-0.015220381,0.07098663,-0.0028278742,-0.06392245,0.07279008,0.04385726,-0.04275265,0.035363477,0.08037063,-0.046831526,0.027437722,-0.010156115,0.07715437,0.0481107,-0.06552113,0.06740789,0.058976397,0.053955622,-0.016129859,-0.08510963,0.0779477,0.019656373,-0.062260367,-0.07872402,-0.06121882,0.08496137,0.03133749,0.027490603,-0.0627127,0.089096636,0.020189667,0.058519896,-0.07403489,-0.015775131,0.063696675,0.037082557,-0.07666079,-0.04687818,-0.07337939,-0.011801722,0.02399343,-0.06913204,0.049904518,-0.08752271,-0.029921286,0.070348315,0.02320199,0.07295974,0.062094513,0.06488477,-0.036463447,-0.047622606,-0.064395644,-0.026944062,-0.053310152,0.011123454,-0.01990289,-0.04421518,-0.05097633,-0.048886325,-0.049156185,-0.050351746,-0.056658182,-0.015289266,-0.018061139,-0.044281557,-0.009014104,-0.015162353,0.05092003,-0.04186958,-0.04085025,-0.085553624,0.07285306,-0.06591342,-0.0639166,-0.06960497,0.049472596,0.029982883,0.026141707,-0.06475196,-0.043029048,0.078687906,0.06356173,-0.056192618,0.046828173,-0.06820027,0.015730096,0.05653499,0.023493811,0.045771956,-0.07761986,-0.05875653,0.048997745,-0.023130737,0.011629273,-0.084693484,0.053915344,-0.085847296,-0.047169898,0.029197207,0.05034866,-0.06437553,-0.016814869,-0.09953847,0.021353142,-0.014662517,0.080367096,0.034013122,0.0577923,0.032580584,-0.04678735,0.017346451,-0.07627422,0.06236156,0.06317731,0.006297085,0.06983631,-0.014605425,-0.013839818,-0.010741241,0.057151817,0.059660636,0.021721601,0.017602028,0.03704049,0.019814167,-0.07436842,-0.07911911,-0.05544499,0.01142264,0.03591528,-0.056112893,0.012224265,0.038469028,-0.006790164,0.059105553,-0.084118225,0.067009516,-0.043092247,-0.074604414,-0.01829474,-0.04769767,-0.061104942,0.073992506,0.013809507,0.0880564,-0.034976933,-0.022508232,0.0833431,-0.007702845,0.011762714,0.065196574,0.046328716,-0.05788288,-0.054874245,-0.048668195,-0.059853595,-0.0151602365,0.049571276,0.010011989,0.061864164,0.071693994,-0.07002408,0.054854743,0.056151055,-0.0816056,-0.017540406
DRUG_ATC_C5,-0.09204245,-0.005435884,0.02569202,0.026283158,0.023364991,0.050779887,0.0645365,0.006933395,-0.06264782,-0.029701395,0.018411431,0.06664037,-0.016478226,0.04266521,0.049395,0.011004868,0.04975594,-0.06506175,-0.008221452,0.031299047,0.082501836,0.08932405,0.026166933,0.04423703,0.025517501,0.013422705,-0.06843881,0.05200491,-0.07044469,-0.03300176,0.030533211,-0.085515395,-0.03616051,-0.06653064,-0.054211598,-0.07176689,0.034441847,-0.026259925,0.0121620875,-0.038952254,-0.042517025,0.042142022,-0.04031378,0.005113904,-0.013565235,0.045377195,-0.008712874,0.048589215,0.06287852,-0.0028957166,-0.034305505,-0.0017511139,-0.05821561,0.03863726,0.075355306,0.030583046,0.004418528,0.024741905,-0.04263591,-0.009287323,0.06245977,-0.023084583,0.0054505537,-0.06443617,-0.014348244,-0.065052435,-0.034917817,0.024177846,-0.011158099,0.0013233036,0.058611196,0.0003497096,-0.00014377093,-0.0068644024,0.096278876,-0.0065223714,-0.014313239,0.057810992,0.021237489,-0.02211809,0.060123507,0.0066395807,0.049266517,0.0049763112,-0.043732084,0.11157375,-0.06902524,-0.0015680696,-0.06394788,0.022121176,0.020936841,0.008054988,0.09609599,-0.0374077,-0.018870749,0.042642366,0.021253524,0.0028201407,-0.023826344,0.069684096,0.07770283,-0.005447072,-0.03435693,0.023594368,-0.029120922,0.06036834,0.0349343,-0.08470903,-0.03329939,-0.026593449,-0.051178213,-0.031142129,0.020788059,0.0092931,0.05567237,-0.0399293,-0.09413259,0.048364308,0.067831084,0.006734026,-0.07425529,0.030227838,-0.060244817,-0.002520956,-0.056845155,0.029769259,0.006503479,-0.024494203,-0.04470171,0.03484042,-0.054874875,-0.033850126,0.07407425,-0.005290539,-0.00076757884,0.07628975,0.032977942,0.032403342,-0.0054442203,-0.032840062,0.08767896,0.0036653415,0.042829126,0.004233414,0.035010893,-0.05622878,0.055249646,-0.002153466,-0.02219805,-0.0013520108,-0.028299203,0.014513204,0.05731279,0.01062593,0.041604433,-0.014971269,0.006411555,-0.02170358,-0.04976882,-0.08739777,0.020723987,0.047807835,0.07986998,-0.053091172,-0.023785546,-0.08490487,-0.019725684,0.053869747,-0.007872111,-0.01063531,0.07501447,-0.020798933,-0.029798089,-0.012400837,0.005017814,-0.05063168,0.0107573755,-0.0385651,-0.007689367,-0.043830022,0.0038195606,-0.013570118,-0.03695955,0.03331824,-7.026465e-05,-0.053794254,-0.011038373,-0.02097409,-0.04744958,0.029996052,0.005852123,0.005481049,0.057511583,0.028959127,-0.03025231,-0.020486291,-0.00079538976,0.052596282,0.009565122,-0.02914044,0.026335236,-0.028223166,0.0632774,0.0548796,-0.0046068113,-0.017601168,-0.050661817,-0.040923543,-0.037020482,0.067929946,-0.013508643,-0.024949986,-0.06034927,0.085091375,0.046825703,0.07052306,0.021872008,0.050867353,-0.04789512,-0.0077958726,-0.029427078,0.039570432,-0.053545993,-0.081848696,0.03989625,-0.0025224353,0.028180983,0.011552058,0.042342912,-0.072295904,-0.009671857,-0.042068828,0.02800652,-0.025887499,0.018084219,-0.03820526,-0.106460035,-0.03726923,-0.073782764,0.0032186625,0.02336836,-0.01557354,0.017354297,0.06940089,0.06860073,-0.02666093,0.054536678,0.030054064,0.015378043,0.027512515,0.03264738,-0.08588114,-0.001041213,-0.027001588,0.018232394,-0.039411265,0.07400869,-0.027472258,-0.030767517,-0.058879122,-0.03974246,-0.029136028,0.043071955,0.005717109,0.03876782,0.04222813,0.037795167,-0.0194094,-0.008737785,-0.011407887,-0.012907951,-0.017331952,-0.041767005,-0.0030113382,-0.0059200143,0.02990041,2.7015334e-05,0.018401017,0.035964787,-0.027000539,0.028087277,0.030615836,-0.055394128,-0.020701982,0.03953855,-0.06695607,-0.030901603,0.025224598,-0.045934036,-0.067642786,0.03301002,-0.05130812,0.022128088,0.06296117,-0.042133287,-0.07391089,-0.068624526,0.03351851,0.051246673,-0.043132856
DRUG_ATC_C2,-0.0531013,-0.0027914888,0.07476786,-0.020123208,0.002620546,-0.053167652,-0.03438157,0.031007364,0.015839294,-0.0533359,0.071970485,-0.009087702,-0.00480542,-0.008374887,0.059490483,-0.013344118,0.049777925,0.05863978,0.048276186,0.023131289,0.03460797,0.044668242,0.06916941,-0.0364711,0.02376372,-0.015610863,0.049888924,0.006573791,0.018189594,-0.030077111,0.053818885,-0.040778637,-0.035972882,-0.10772304,-0.021175371,-0.11987291,0.040744588,-0.08521141,0.049835317,-0.08353112,0.07990572,0.009725162,-0.07953719,-0.052087568,-0.027468288,0.021171188,-0.096410014,-0.021328788,0.0941542,-0.06750282,-0.08135124,-0.039018523,-0.02911772,0.06797924,0.099002644,-0.054785114,-0.033954803,-0.038916904,-0.013661628,0.0742661,0.06041732,0.054015286,0.076251276,0.053319406,0.01940975,-0.058952045,0.043038905,-0.04461401,-0.060988143,0.059515376,0.09269507,-0.060178228,0.016591333,0.04771812,0.021107152,-0.09678107,-0.108596824,-0.006213708,0.050978027,-0.038001403,0.09021222,0.050493356,0.038875517,0.020419305,-0.07320968,0.13358153,0.026427103,0.08943068,-0.045843877,-0.018446555,0.010083603,-0.035155624,-0.03014423,0.070868984,0.08099514,0.054423485,-0.028249826,-0.06073952,0.013281869,-0.0016081627,0.013401639,0.057592034,0.0049917186,-0.017862553,0.04181954,0.079312705,0.09061772,0.03282122,0.04459863,0.00095290696,0.070395134,0.041736435,0.060371492,0.109016,0.027034542,0.015796863,-0.1094683,0.024065815,-0.005383125,-0.0047685145,0.010230076,-0.050536416,-0.055371556,-0.012081269,-0.042253688,-0.11579515,0.02381389,0.0636324,-0.047060397,0.052286386,0.0013117585,0.06876357,-0.043834902,0.06026455,0.08486597,0.015387086,-0.109851085,0.04231602,0.051863164,0.07469721,-0.00020914263,0.10053458,0.09074888,-0.06003133,0.023851836,-0.046718366,-0.030516414,0.0543032,0.048627947,-0.0010015938,-0.099883296,0.04555799,-0.18838075,0.11803551,0.004566457,-0.049495954,-0.085061826,-0.020082409,-0.08001967,-0.042922616,-0.087973684,0.070288286,0.1232545,-0.14085475,-0.0105908625,-0.08104703,0.016694993,-0.029070167,0.035619766,-0.09561479,0.050945513,-0.098690376,0.07975723,0.07236425,-0.069318645,0.062474426,0.035938103,0.09123357,0.009377766,0.052456297,0.054480344,0.035510045,-0.07689179,-0.054534666,0.020352911,-0.088768475,0.04701349,-0.10385532,-0.083960444,-0.022687942,-0.07487591,0.08556816,0.081349775,-0.037284132,0.06419498,0.059943147,-0.048473023,0.08401483,-0.046060693,-0.04086958,-0.102307245,0.08034417,-0.019142544,-0.027498975,-0.019540086,-0.022549234,-0.11291076,0.016315995,0.020949733,-0.014197139,0.08359469,-0.03795326,-0.079718456,0.08915349,0.09396757,0.072061695,-0.08545747,0.06062042,-0.07858904,-0.011912962,0.048711322,-0.05904564,-0.09019562,-0.094463095,-0.0033314289,-0.0980169,0.049775723,0.1540625,-0.0018680551,-0.047112085,0.003189121,0.053389106,0.031776253,0.11958146,0.0419217,0.005124285,-0.11642594,0.057334647,-0.15346535,-0.0479453,-0.019290553,0.008175379,0.04601603,0.038301617,-0.062195335,-0.047967065,0.08998413,0.09331296,0.11087112,0.051294886,0.07256543,-0.093407676,0.045056544,-0.07080834,0.11787584,0.08886051,0.052718196,-0.0748015,0.057746645,0.037344243,0.032428354,0.09031103,0.0732177,0.048941858,-0.055562343,0.0075514214,0.014626482,-0.059221417,0.023830429,-0.075181924,0.03232202,-0.07228102,0.017500963,-0.009433035,0.07968543,-0.058003087,0.010315804,0.015790584,0.0418526,0.092069104,0.052049402,0.12295435,-0.044233155,-0.057908736,0.015555841,0.06910211,-0.005754776,0.022994304,-0.07373724,0.047993418,-0.0032390556,-0.07479675,-0.06344153,0.052906513,0.0016347993,-0.030644832,-0.05064782,0.08664816,-0.0744175,0.019712925
DRUG_PATHWAY,-0.12624185,-0.11106812,-0.07426301,0.03612581,-0.0004624498,0.0009779626,-0.011894939,0.10757412,-0.10909493,-0.11539634,-0.1031319,0.02476086,0.031896878,-0.033050526,-0.0075658336,0.0982067,-0.033908624,-0.04430146,-0.015332376,0.05404564,0.08405332,0.0944147,-0.07249951,0.034776174,-0.07305891,-0.058848225,-0.044513233,0.111883044,-0.10439391,-0.09585012,0.04455177,-0.020249877,-0.020230921,-0.01696837,-0.044746354,0.058728088,-0.06620848,-0.050246894,0.027529957,0.042750575,0.102207534,0.020009486,0.005042856,-0.09291344,0.036681313,-0.03548602,0.01581784,-0.041344106,0.13854082,0.09982045,-0.06861556,0.1745016,-0.032109264,-0.086889066,0.08482342,0.089031875,-0.07370558,0.08406873,0.03354437,-0.028467068,0.063228786,0.049763463,-0.07110747,0.06961957,-0.029538307,0.06907526,-0.1547657,0.079544775,0.11142489,-0.009546037,0.09188074,0.08121364,-0.05747697,0.0753432,0.10477143,-0.026120745,-0.06384442,-0.0028196415,0.0763338,-0.02704864,0.06711379,-0.06288882,0.06865878,0.06656556,0.07326507,0.055612154,-0.015788307,0.07988032,-0.060290236,0.0006557917,0.0674715,-0.0073754624,-0.036403555,-0.09389441,0.035449397,-0.018135723,-0.08955572,-0.037600197,-0.060586277,-0.00058436027,-0.08073321,0.065058514,0.06489431,0.06928117,0.008558936,0.0044904486,-0.10598977,-0.077977926,0.049687035,-0.021135753,-0.04582758,-0.018438889,0.030348966,-0.017673055,0.0955117,0.036706235,-0.051500704,0.011811277,0.03152907,0.053347137,-0.0047302092,0.025445126,-0.030391578,-0.028712502,0.044050228,-0.060673453,-0.04096282,0.11623462,0.056131758,-0.012186132,0.046642598,-0.048755642,0.006803142,-0.117819235,0.09525458,-0.061938874,0.051598635,-0.08418166,0.05329984,0.06522544,0.020530714,0.1028157,-0.008775137,-0.025356492,-0.04870498,-0.041498933,0.1133741,0.041195642,0.11056731,-0.07558975,0.004136915,-0.08047362,-0.04769007,0.05084919,-0.027928792,-0.027529312,-0.0920212,-0.07178956,-0.011259935,0.01604081,0.013418828,-0.06645884,0.016369347,-0.049954962,-0.0596974,-0.121297576,-0.0801909,0.098109886,-0.11695959,0.09969477,0.039963216,0.010840797,-0.02569826,0.04421923,0.014393733,-0.00074649294,-0.056777686,0.044995647,-0.013002983,-0.050096054,0.02937864,0.064986125,0.046113115,-0.14119634,0.05716761,-0.025792412,0.07786656,-0.04479781,0.12857018,-0.01365038,-0.02062798,-0.06718154,0.021525132,0.037147895,0.0065225707,-0.04854726,-0.02391652,-0.07596484,0.0028292309,0.086038984,-0.007889618,0.0499445,-0.01713646,0.07106634,-0.02123583,0.024216527,0.006724344,0.017912265,0.03855772,-0.090730265,0.025066482,0.034137495,-0.0082107065,-0.030244846,0.110458046,-0.003202447,-0.07052177,0.14243624,-0.012075194,0.016247299,-0.045293767,0.08269217,-0.085449986,0.020815104,-0.036677536,-0.07736403,0.023622438,0.0044186353,0.07173812,-0.04053955,-0.074571386,-0.07077142,-0.021153731,0.07333102,0.06030224,0.034298077,-0.093635775,-0.06774569,-0.06319521,0.066726394,0.010094593,-0.10806144,0.028905269,0.04597342,0.06623671,0.065008216,0.10120879,-0.04074828,-0.0060834205,-0.008330464,-0.03747739,-0.106045485,0.0039628106,0.020789027,0.0460938,-0.04994601,-0.019625433,-0.013378977,-0.03005231,-0.061842173,0.010605166,0.013895985,0.10695526,-0.10623961,-0.058208454,-0.046955388,0.056481153,-0.053487238,-0.0602832,0.049678143,0.047382753,0.1190203,0.0033417097,0.10718576,-0.047784068,0.037264798,-0.0005579743,-0.0275095,0.01288381,-0.034599498,0.03044588,0.13942564,-0.096013784,-0.0014351584,0.05046919,0.028140295,-0.045147315,-0.0049932133,0.07320733,0.0001580556,0.058049656,-0.08228044,-0.0969492,-0.009147758,0.009728977,-0.029332504,-0.07702541,0.024610672,0.045209784,0.053749286
