epoch,train_loss,valid_loss
1,0.5735204766551367,0.3951750695705414
2,0.24509935102445615,0.2947702407836914
3,0.15324150840584322,0.25442689657211304
4,0.10943550241293667,0.22698117792606354
5,0.0856242460473407,0.21832358837127686
6,0.06937171368719004,0.20841267704963684
7,0.05777592568410386,0.2032061219215393
8,0.04854531850156595,0.2012387365102768
9,0.04161998688531437,0.1927650421857834
10,0.03445831246727662,0.1872711330652237
11,0.03024958451982025,0.18505366146564484
12,0.026685992510413096,0.17990730702877045
13,0.02363736697023721,0.1796339750289917
14,0.021497528745437696,0.16888214647769928
15,0.018623614804350215,0.17111922800540924
16,0.017433304701456064,0.16734927892684937
17,0.015678437520488562,0.16132161021232605
18,0.01418690637370451,0.15733763575553894
19,0.013068012370587252,0.16103751957416534
20,0.013064023187692217,0.15762914717197418
21,0.01172790314546592,0.15462106466293335
22,0.011465697354978795,0.15731695294380188
23,0.010686934228798897,0.15239232778549194
24,0.010677872486948538,0.14982075989246368
25,0.01030447973916642,0.1572844237089157
26,0.009586244124731571,0.15593519806861877
27,0.008961584713819215,0.1503484696149826
28,0.008554943696522026,0.14888867735862732
29,0.008330748155177068,0.1494760513305664
30,0.00831057112529981,0.1503344178199768
31,0.007860601966758427,0.1537313461303711
32,0.007609921460636228,0.15077613294124603
33,0.007720172921155425,0.14899548888206482
34,0.007725513433005741,0.1510545164346695
35,0.0063823189908008785,0.1458345651626587
36,0.005584278834059084,0.14150269329547882
37,0.005195113481859938,0.14457805454730988
38,0.004868809716682211,0.14511294662952423
39,0.00417988919552496,0.1360204815864563
40,0.003811734755315798,0.13337910175323486
41,0.0037693502180439105,0.13787107169628143
42,0.0038745443825777487,0.1384490579366684
43,0.0035963348655713547,0.13106773793697357
44,0.0034324065949633826,0.13520483672618866
45,0.0033711214020526667,0.1381634920835495
46,0.002972663226101896,0.12606368958950043
47,0.0026761065739736283,0.13661634922027588
48,0.0029193560036716703,0.13410824537277222
49,0.0028489507238963524,0.13535167276859283
50,0.002738397742668502,0.13423770666122437
51,0.002536023484556366,0.1307533085346222
52,0.002585181189205149,0.1317862719297409
53,0.002480396317492286,0.13485737144947052
54,0.0021830127313197086,0.13258790969848633
55,0.002268893851918711,0.13431432843208313
56,0.0022687188637771196,0.13032251596450806
