Model,Dimension,AUC-ROC,AUC-PR,Best_F1,Best_Threshold,Precision@Best_F1,Recall@Best_F1,n_positives,n_negatives,dropped_test_positives,neg_ratio,neg_sampling,seed
TriModel,100,0.6957374860179497,0.22665290995368678,0.3093837101269743,2.772805690765381,0.2803030303030303,0.3451969592259848,2894,30309,603,10,degree_matched,42
TriModel,200,0.7786522499435269,0.3652014807269457,0.39090909090909093,2.8228790760040283,0.39561217268223636,0.3863165169315826,2894,30309,603,10,degree_matched,42
TriModel,300,0.7926151927475955,0.4255327507364046,0.45887899423782086,1.446692705154419,0.46381927285563007,0.4540428472702142,2894,30309,603,10,degree_matched,42
