Model,Dimension,AUC-ROC,AUC-PR,Best_F1,Best_Threshold,Precision@Best_F1,Recall@Best_F1,n_positives,n_negatives,dropped_test_positives,neg_ratio,neg_sampling,seed
TriModel,100,0.7351078873937253,0.3736823603229895,0.40062905445252606,2.6270012855529785,0.46466028271773824,0.35210780926053903,2894,28525,603,10,random,42
TriModel,200,0.8257346730247294,0.4532931269051678,0.46802429439085386,2.668196201324463,0.4844674556213018,0.4526606772633034,2894,28525,603,10,random,42
TriModel,300,0.8355826524944776,0.531481973351972,0.526840490797546,1.2200827598571777,0.5917312661498708,0.474775397373877,2894,28525,603,10,random,42
